Left	Top	Right	Bottom	Rotation	CenterOfMassX	CenterOfMassY	FirstPixelY	Area	Mean Intensity	Standard  Deviation	Minimum Intensity	Maximum Intensity
1526.000000	131.000000	1550.000000	149.000000	0.000000	1537.772436	140.057692	131.000000	312.000000	0.317850	0.025101	0.253853	0.392055
366.000000	529.000000	383.000000	542.000000	0.000000	373.861111	535.131944	529.000000	144.000000	0.221016	0.018355	0.174927	0.270236
492.000000	541.000000	513.000000	558.000000	0.000000	501.944238	548.680297	541.000000	269.000000	0.177347	0.017690	0.134280	0.233657
1369.000000	541.000000	1392.000000	560.000000	0.000000	1380.232704	549.622642	541.000000	318.000000	0.168746	0.017927	0.121358	0.222705
1263.000000	544.000000	1282.000000	560.000000	0.000000	1271.987448	551.372385	544.000000	239.000000	0.159992	0.016447	0.121759	0.205832
410.000000	548.000000	431.000000	566.000000	0.000000	420.076642	556.215328	548.000000	274.000000	0.156988	0.016023	0.119393	0.193204
1825.000000	549.000000	1839.000000	563.000000	0.000000	1831.839161	554.769231	549.000000	143.000000	0.158925	0.015260	0.124207	0.205415
1492.000000	82.000000	1508.000000	98.000000	0.000000	1499.239130	89.576087	82.000000	184.000000	0.169887	0.013028	0.138004	0.212664
1772.000000	92.000000	1788.000000	106.000000	0.000000	1779.509202	99.349693	92.000000	163.000000	0.188972	0.014631	0.153473	0.227547
568.000000	93.000000	588.000000	109.000000	0.000000	577.000000	100.540426	93.000000	235.000000	0.185936	0.014907	0.148943	0.233707
1864.000000	102.000000	1882.000000	118.000000	0.000000	1872.823529	109.343137	102.000000	204.000000	0.225591	0.017632	0.183816	0.271004
1198.000000	107.000000	1215.000000	121.000000	0.000000	1205.624309	113.569061	107.000000	181.000000	0.234033	0.017176	0.190489	0.285676
789.000000	113.000000	836.000000	135.000000	0.000000	811.312169	123.253968	113.000000	567.000000	0.255896	0.024105	0.195278	0.332752
1539.000000	114.000000	1562.000000	136.000000	0.000000	1549.557423	124.812325	114.000000	357.000000	0.259813	0.025805	0.183758	0.323385
701.000000	121.000000	724.000000	139.000000	0.000000	711.820000	129.290000	121.000000	300.000000	0.268774	0.021979	0.216489	0.325730
1697.000000	121.000000	1716.000000	137.000000	0.000000	1706.081545	128.652361	121.000000	233.000000	0.269037	0.020477	0.215205	0.317193
1625.000000	123.000000	1653.000000	151.000000	0.000000	1638.061082	136.855148	123.000000	573.000000	0.296772	0.033273	0.222122	0.388493
116.000000	125.000000	131.000000	139.000000	0.000000	123.065359	131.516340	125.000000	153.000000	0.289952	0.022359	0.230337	0.356839
407.000000	134.000000	428.000000	151.000000	0.000000	416.565891	142.426357	134.000000	258.000000	0.309117	0.021105	0.259259	0.362987
162.000000	141.000000	181.000000	157.000000	0.000000	171.077670	148.373786	141.000000	206.000000	0.356476	0.025985	0.293895	0.434910
499.000000	146.000000	524.000000	167.000000	0.000000	511.655612	156.382653	146.000000	392.000000	0.363361	0.029583	0.285555	0.432626
1091.000000	505.000000	1135.000000	542.000000	0.000000	1111.322704	522.510204	505.000000	784.000000	0.241202	0.041645	0.158673	0.341694
893.000000	508.000000	915.000000	525.000000	0.000000	903.385159	515.770318	508.000000	283.000000	0.267795	0.023828	0.215456	0.332893
758.000000	509.000000	774.000000	525.000000	0.000000	765.596774	516.016129	509.000000	186.000000	0.281614	0.022832	0.234095	0.342588
288.000000	512.000000	309.000000	527.000000	0.000000	298.534483	518.831897	512.000000	232.000000	0.274411	0.021512	0.224580	0.337155
1591.000000	512.000000	1616.000000	532.000000	0.000000	1602.864789	521.512676	512.000000	355.000000	0.269574	0.028099	0.193932	0.337401
322.000000	519.000000	342.000000	534.000000	0.000000	331.036364	526.027273	519.000000	220.000000	0.249154	0.021069	0.196103	0.303332
97.000000	521.000000	114.000000	537.000000	0.000000	104.840659	529.032967	521.000000	182.000000	0.226852	0.020049	0.179831	0.280037
1318.000000	523.000000	1336.000000	539.000000	0.000000	1326.352381	530.038095	523.000000	210.000000	0.222528	0.020376	0.172384	0.273083
180.000000	529.000000	202.000000	547.000000	0.000000	190.291536	537.351097	529.000000	319.000000	0.203348	0.020333	0.156579	0.261484
1530.000000	531.000000	1550.000000	547.000000	0.000000	1539.506494	538.043290	531.000000	231.000000	0.203282	0.018726	0.159456	0.254534
1410.000000	533.000000	1425.000000	545.000000	0.000000	1416.803150	538.700787	533.000000	127.000000	0.200647	0.016391	0.148697	0.245388
1800.000000	554.000000	1809.000000	564.000000	0.000000	1804.196721	558.901639	554.000000	61.000000	0.150249	0.013394	0.120764	0.188333
1778.000000	556.000000	1793.000000	571.000000	0.000000	1784.804348	563.014493	556.000000	138.000000	0.140306	0.013821	0.110429	0.181433
1721.000000	558.000000	1733.000000	568.000000	0.000000	1726.522727	562.250000	558.000000	88.000000	0.138841	0.012176	0.111464	0.164781
28.000000	559.000000	42.000000	568.000000	0.000000	33.790323	563.193548	559.000000	62.000000	0.133694	0.015091	0.094328	0.183627
1924.000000	76.000000	1936.000000	88.000000	0.000000	1929.382979	81.319149	76.000000	94.000000	0.161059	0.012112	0.124779	0.193292
993.000000	89.000000	1014.000000	107.000000	0.000000	1003.244898	97.624490	89.000000	245.000000	0.180119	0.015783	0.144038	0.223640
1748.000000	103.000000	1766.000000	117.000000	0.000000	1756.311111	110.127778	103.000000	180.000000	0.210897	0.015531	0.174733	0.250542
1052.000000	104.000000	1076.000000	122.000000	0.000000	1063.245014	112.438746	104.000000	351.000000	0.219471	0.018300	0.172763	0.267526
82.000000	108.000000	108.000000	127.000000	0.000000	94.338542	116.940104	108.000000	384.000000	0.241253	0.023213	0.187694	0.305882
1849.000000	109.000000	1894.000000	141.000000	0.000000	1870.406977	124.752907	109.000000	688.000000	0.267837	0.034865	0.188106	0.383144
886.000000	110.000000	913.000000	129.000000	0.000000	899.185185	119.120988	110.000000	405.000000	0.238283	0.020924	0.193927	0.290946
1636.000000	110.000000	1662.000000	130.000000	0.000000	1648.827128	119.938830	110.000000	376.000000	0.238026	0.025384	0.183754	0.313649
242.000000	111.000000	272.000000	133.000000	0.000000	256.733471	121.535124	111.000000	484.000000	0.249915	0.024627	0.182080	0.320042
1941.000000	114.000000	1952.000000	123.000000	0.000000	1946.277778	117.791667	114.000000	72.000000	0.257855	0.014849	0.229215	0.297886
1523.000000	117.000000	1546.000000	134.000000	0.000000	1534.459364	125.187279	117.000000	283.000000	0.255347	0.020629	0.199114	0.313822
831.000000	119.000000	856.000000	137.000000	0.000000	843.207715	127.721068	119.000000	337.000000	0.264695	0.021676	0.213604	0.325177
582.000000	120.000000	601.000000	135.000000	0.000000	590.964444	127.257778	120.000000	225.000000	0.256140	0.019288	0.217827	0.308943
1301.000000	123.000000	1329.000000	143.000000	0.000000	1313.956938	132.167464	123.000000	418.000000	0.289130	0.024415	0.224918	0.351121
1550.000000	125.000000	1578.000000	146.000000	0.000000	1563.199519	134.985577	125.000000	416.000000	0.289184	0.027073	0.223723	0.361257
1072.000000	128.000000	1088.000000	139.000000	0.000000	1079.857143	133.345865	128.000000	133.000000	0.289801	0.018073	0.242448	0.334014
1662.000000	134.000000	1687.000000	152.000000	0.000000	1673.857971	142.269565	134.000000	345.000000	0.315389	0.025253	0.253210	0.383603
126.000000	529.000000	155.000000	553.000000	0.000000	139.607646	540.277666	529.000000	497.000000	0.188006	0.024175	0.139542	0.256177
1286.000000	536.000000	1305.000000	552.000000	0.000000	1294.995536	543.678571	536.000000	224.000000	0.176620	0.017139	0.138246	0.221782
1385.000000	537.000000	1402.000000	552.000000	0.000000	1393.775401	543.887701	537.000000	187.000000	0.177970	0.016995	0.133669	0.226404
907.000000	541.000000	923.000000	556.000000	0.000000	914.715054	547.301075	541.000000	186.000000	0.162351	0.014920	0.120492	0.204629
1082.000000	85.000000	1099.000000	101.000000	0.000000	1090.166667	92.265625	85.000000	192.000000	0.175198	0.014002	0.141322	0.218345
985.000000	88.000000	1001.000000	102.000000	0.000000	992.524691	94.561728	88.000000	162.000000	0.175553	0.012152	0.139615	0.209029
1295.000000	93.000000	1321.000000	129.000000	0.000000	1307.507589	111.966273	93.000000	593.000000	0.222828	0.031393	0.157641	0.311699
275.000000	94.000000	293.000000	108.000000	0.000000	283.262821	101.121795	94.000000	156.000000	0.188440	0.015106	0.139736	0.226736
931.000000	99.000000	954.000000	118.000000	0.000000	942.322785	107.977848	99.000000	316.000000	0.207409	0.018281	0.158784	0.263910
1681.000000	99.000000	1689.000000	104.000000	0.000000	1684.818182	100.863636	99.000000	22.000000	0.185858	0.014359	0.152318	0.221348
127.000000	101.000000	141.000000	114.000000	0.000000	133.347518	106.872340	101.000000	141.000000	0.208639	0.016277	0.169531	0.254283
975.000000	105.000000	1000.000000	122.000000	0.000000	986.457792	113.175325	105.000000	308.000000	0.221437	0.019072	0.173968	0.283932
1436.000000	107.000000	1454.000000	124.000000	0.000000	1444.711628	114.995349	107.000000	215.000000	0.227273	0.017630	0.187464	0.274753
718.000000	109.000000	742.000000	128.000000	0.000000	729.608069	118.008646	109.000000	347.000000	0.233942	0.020143	0.186463	0.282558
1026.000000	111.000000	1042.000000	125.000000	0.000000	1033.344595	117.966216	111.000000	148.000000	0.238433	0.017487	0.193240	0.282157
382.000000	124.000000	402.000000	140.000000	0.000000	391.596000	131.852000	124.000000	250.000000	0.270879	0.022050	0.220503	0.328550
1179.000000	126.000000	1204.000000	146.000000	0.000000	1191.349206	135.730159	126.000000	378.000000	0.308553	0.026630	0.238814	0.381898
124.000000	127.000000	142.000000	142.000000	0.000000	132.903030	134.715152	127.000000	165.000000	0.295394	0.023072	0.240924	0.356685
241.000000	131.000000	258.000000	145.000000	0.000000	249.606742	137.314607	131.000000	178.000000	0.301916	0.020668	0.247195	0.353022
798.000000	136.000000	822.000000	156.000000	0.000000	809.179775	145.615169	136.000000	356.000000	0.337743	0.029104	0.270189	0.412643
88.000000	140.000000	121.000000	169.000000	0.000000	103.545198	154.170904	140.000000	708.000000	0.377182	0.039774	0.285916	0.489874
1065.000000	148.000000	1089.000000	167.000000	0.000000	1077.251429	156.620000	148.000000	350.000000	0.408384	0.031454	0.327015	0.489029
1191.000000	489.000000	1222.000000	515.000000	0.000000	1206.113386	501.477165	489.000000	635.000000	0.334886	0.039529	0.252324	0.445394
602.000000	501.000000	619.000000	516.000000	0.000000	609.435754	508.418994	501.000000	179.000000	0.333426	0.025384	0.259831	0.414472
1570.000000	506.000000	1593.000000	524.000000	0.000000	1581.415584	514.243506	506.000000	308.000000	0.299619	0.028618	0.229564	0.374812
907.000000	508.000000	929.000000	526.000000	0.000000	918.168459	516.842294	508.000000	279.000000	0.262632	0.024378	0.209264	0.327021
108.000000	518.000000	129.000000	537.000000	0.000000	117.650350	527.709790	518.000000	286.000000	0.230643	0.023324	0.173849	0.293766
809.000000	519.000000	833.000000	541.000000	0.000000	821.393531	530.183288	519.000000	371.000000	0.222500	0.025238	0.169822	0.298977
1089.000000	520.000000	1108.000000	537.000000	0.000000	1098.065385	528.096154	520.000000	260.000000	0.217129	0.019412	0.169895	0.260585
439.000000	521.000000	462.000000	542.000000	0.000000	449.926582	530.779747	521.000000	395.000000	0.232069	0.025082	0.171007	0.292638
1732.000000	527.000000	1751.000000	543.000000	0.000000	1741.041096	534.296804	527.000000	219.000000	0.222552	0.019979	0.173226	0.268736
1013.000000	532.000000	1029.000000	545.000000	0.000000	1020.187050	537.985612	532.000000	139.000000	0.185597	0.016491	0.145189	0.230240
161.000000	551.000000	175.000000	563.000000	0.000000	167.940000	556.480000	551.000000	100.000000	0.144873	0.012177	0.108525	0.171903
1953.000000	553.000000	1974.000000	573.000000	0.000000	1962.626623	562.857143	553.000000	308.000000	0.153178	0.017661	0.111789	0.203906
1474.000000	74.000000	1487.000000	86.000000	0.000000	1479.824074	79.472222	74.000000	108.000000	0.148588	0.010732	0.120684	0.176900
1302.000000	89.000000	1323.000000	106.000000	0.000000	1312.299270	96.751825	89.000000	274.000000	0.183784	0.016101	0.140949	0.230214
1804.000000	89.000000	1822.000000	103.000000	0.000000	1812.138889	95.483333	89.000000	180.000000	0.180153	0.013050	0.152010	0.219384
647.000000	92.000000	668.000000	110.000000	0.000000	656.828070	100.143860	92.000000	285.000000	0.183697	0.016186	0.149162	0.230727
148.000000	93.000000	162.000000	106.000000	0.000000	154.745098	99.274510	93.000000	102.000000	0.186427	0.015418	0.146286	0.232213
597.000000	99.000000	619.000000	116.000000	0.000000	607.695971	106.637363	99.000000	273.000000	0.195292	0.015031	0.149972	0.238806
1492.000000	100.000000	1504.000000	110.000000	0.000000	1497.146667	104.680000	100.000000	75.000000	0.197892	0.013645	0.162453	0.227844
1871.000000	100.000000	1889.000000	114.000000	0.000000	1879.816667	106.738889	100.000000	180.000000	0.211366	0.016844	0.159497	0.249013
904.000000	101.000000	929.000000	119.000000	0.000000	915.422857	109.594286	101.000000	350.000000	0.209775	0.018598	0.165665	0.261893
316.000000	106.000000	338.000000	122.000000	0.000000	326.764706	114.163866	106.000000	238.000000	0.221048	0.018617	0.174609	0.274024
1527.000000	106.000000	1543.000000	119.000000	0.000000	1534.909091	111.923077	106.000000	143.000000	0.215331	0.015948	0.180060	0.258656
1694.000000	108.000000	1733.000000	136.000000	0.000000	1712.782813	122.035938	108.000000	640.000000	0.245251	0.028094	0.179430	0.316878
718.000000	109.000000	745.000000	131.000000	0.000000	731.835498	120.097403	109.000000	462.000000	0.237129	0.018679	0.177993	0.303132
1441.000000	109.000000	1464.000000	127.000000	0.000000	1452.458621	117.527586	109.000000	290.000000	0.232383	0.019863	0.179066	0.285348
1362.000000	110.000000	1383.000000	123.000000	0.000000	1371.723005	116.286385	110.000000	213.000000	0.229305	0.016296	0.187138	0.278225
267.000000	111.000000	310.000000	138.000000	0.000000	287.080315	123.563780	111.000000	635.000000	0.254948	0.029429	0.182484	0.343824
1063.000000	114.000000	1088.000000	131.000000	0.000000	1074.798742	121.606918	114.000000	318.000000	0.251135	0.021150	0.191598	0.305236
180.000000	117.000000	202.000000	134.000000	0.000000	190.000000	125.196078	117.000000	255.000000	0.262560	0.021684	0.212191	0.325430
2.000000	125.000000	28.000000	142.000000	0.000000	14.340426	133.489362	125.000000	329.000000	0.293045	0.027520	0.214898	0.385154
1664.000000	137.000000	1688.000000	154.000000	0.000000	1674.985240	144.966790	137.000000	271.000000	0.327362	0.024924	0.268094	0.393448
875.000000	531.000000	900.000000	553.000000	0.000000	887.075795	541.195599	531.000000	409.000000	0.181034	0.020639	0.132290	0.236524
1054.000000	533.000000	1079.000000	551.000000	0.000000	1065.972561	541.091463	533.000000	328.000000	0.176585	0.017421	0.135607	0.220432
489.000000	547.000000	509.000000	565.000000	0.000000	498.728395	555.604938	547.000000	243.000000	0.152535	0.016703	0.111111	0.200704
628.000000	555.000000	644.000000	569.000000	0.000000	634.966887	562.013245	555.000000	151.000000	0.138019	0.013305	0.107380	0.175570
1098.000000	85.000000	1109.000000	97.000000	0.000000	1102.706522	90.239130	85.000000	92.000000	0.168301	0.012595	0.133801	0.205114
1005.000000	92.000000	1021.000000	107.000000	0.000000	1012.837209	98.982558	92.000000	172.000000	0.186642	0.015624	0.148325	0.235742
804.000000	95.000000	820.000000	109.000000	0.000000	810.880503	101.930818	95.000000	159.000000	0.189947	0.014414	0.152901	0.226507
611.000000	98.000000	635.000000	119.000000	0.000000	622.240541	107.827027	98.000000	370.000000	0.200173	0.018539	0.150237	0.251240
1655.000000	99.000000	1675.000000	115.000000	0.000000	1664.767241	106.142241	99.000000	232.000000	0.201152	0.016216	0.164710	0.248306
1924.000000	103.000000	1942.000000	117.000000	0.000000	1932.885000	109.710000	103.000000	200.000000	0.232269	0.018550	0.185122	0.273493
889.000000	106.000000	906.000000	121.000000	0.000000	897.481865	113.523316	106.000000	193.000000	0.222752	0.017481	0.177183	0.271805
1406.000000	106.000000	1423.000000	121.000000	0.000000	1414.108571	113.508571	106.000000	175.000000	0.224382	0.017208	0.187536	0.275325
1750.000000	106.000000	1773.000000	125.000000	0.000000	1761.522255	115.029674	106.000000	337.000000	0.229553	0.020310	0.171347	0.286878
830.000000	108.000000	851.000000	123.000000	0.000000	839.551887	115.400943	108.000000	212.000000	0.226588	0.016672	0.190867	0.283973
1529.000000	109.000000	1552.000000	127.000000	0.000000	1540.006472	117.851133	109.000000	309.000000	0.231897	0.020093	0.176121	0.282615
175.000000	111.000000	193.000000	126.000000	0.000000	183.243386	117.978836	111.000000	189.000000	0.244201	0.019958	0.195880	0.306507
545.000000	113.000000	564.000000	128.000000	0.000000	554.018349	120.371560	113.000000	218.000000	0.231269	0.016445	0.185364	0.271791
1820.000000	115.000000	1841.000000	133.000000	0.000000	1829.709434	123.600000	115.000000	265.000000	0.261089	0.021668	0.191400	0.309236
51.000000	124.000000	71.000000	139.000000	0.000000	60.855856	131.094595	124.000000	222.000000	0.290689	0.025449	0.221298	0.356546
123.000000	132.000000	146.000000	150.000000	0.000000	134.068259	140.580205	132.000000	293.000000	0.326688	0.026122	0.257059	0.393228
615.000000	134.000000	640.000000	152.000000	0.000000	627.028490	142.304843	134.000000	351.000000	0.311871	0.024849	0.245122	0.381179
